code_commune,nom_commune,LIBDENS7,predicted_cluster,predicted_name,proba_cluster_0,proba_cluster_1,proba_cluster_2,proba_cluster_3,extrapolated
55007,Ambly-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0061,0.011,0.9264,0.0565,1
55008,Amel-sur-l'Étang,Rural à habitat dispersé,2,Tourisme rural,0.0192,0.0124,0.5972,0.3712,1
55009,Ancemont,Bourgs ruraux,2,Tourisme rural,0.0214,0.0058,0.8744,0.0983,1
55010,Ancerville,Bourgs ruraux,2,Tourisme rural,0.0503,0.0208,0.7111,0.2178,1
55011,Andernay,Rural à habitat dispersé,2,Tourisme rural,0.0111,0.0194,0.6991,0.2704,1
55012,Apremont-la-Forêt,Rural à habitat dispersé,2,Tourisme rural,0.02,0.0086,0.6929,0.2785,1
55013,Arrancy-sur-Crusnes,Rural à habitat dispersé,2,Tourisme rural,0.0148,0.0098,0.6556,0.3197,1
55014,Aubréville,Rural à habitat dispersé,2,Tourisme rural,0.0163,0.0079,0.6221,0.3537,1
55015,Aulnois-en-Perthois,Rural à habitat dispersé,2,Tourisme rural,0.0182,0.0161,0.6841,0.2815,1
55017,Autrécourt-sur-Aire,Rural à habitat dispersé,2,Tourisme rural,0.0095,0.016,0.7424,0.2321,1
55018,Autréville-Saint-Lambert,Rural à habitat très dispersé,2,Tourisme rural,0.0129,0.0049,0.8375,0.1447,1
55021,Avillers-Sainte-Croix,Rural à habitat très dispersé,2,Tourisme rural,0.0286,0.0172,0.5743,0.3799,1
55022,Avioth,Rural à habitat dispersé,2,Tourisme rural,0.0185,0.0106,0.6019,0.369,1
55023,Avocourt,Rural à habitat dispersé,2,Tourisme rural,0.0196,0.0119,0.6121,0.3564,1
55024,Azannes-et-Soumazannes,Rural à habitat dispersé,2,Tourisme rural,0.0186,0.0085,0.6449,0.328,1
55025,Baâlon,Rural à habitat dispersé,2,Tourisme rural,0.009,0.008,0.8129,0.1701,1
55026,Badonvilliers-Gérauvilliers,Rural à habitat très dispersé,2,Tourisme rural,0.0251,0.0117,0.7297,0.2335,1
55027,Bannoncourt,Rural à habitat dispersé,2,Tourisme rural,0.0061,0.0036,0.8762,0.114,1
55028,Bantheville,Rural à habitat dispersé,2,Tourisme rural,0.0168,0.0079,0.6134,0.3619,1
55029,Bar-le-Duc,Centres urbains intermédiaires,2,Tourisme rural,0.2871,0.1221,0.4395,0.1513,1
55031,Baudonvilliers,Rural à habitat dispersé,2,Tourisme rural,0.0243,0.0245,0.6294,0.3217,1
55032,Baudrémont,Rural à habitat très dispersé,2,Tourisme rural,0.0185,0.0104,0.6614,0.3097,1
55033,Baulny,Rural à habitat très dispersé,2,Tourisme rural,0.0206,0.0097,0.547,0.4227,1
55034,Bazeilles-sur-Othain,Rural à habitat dispersé,2,Tourisme rural,0.0196,0.0088,0.6289,0.3427,1
55035,Bazincourt-sur-Saulx,Rural à habitat dispersé,2,Tourisme rural,0.0145,0.007,0.6818,0.2967,1
55036,Beauclair,Rural à habitat très dispersé,2,Tourisme rural,0.0187,0.0093,0.6723,0.2996,1
55037,Beaufort-en-Argonne,Rural à habitat dispersé,2,Tourisme rural,0.0136,0.0102,0.7196,0.2567,1
55038,Beaulieu-en-Argonne,Rural à habitat très dispersé,2,Tourisme rural,0.0242,0.013,0.6106,0.3523,1
55039,Beaumont-en-Verdunois,Rural à habitat très dispersé,2,Tourisme rural,0.0201,0.0092,0.7645,0.2062,1
55040,Beausite,Rural à habitat dispersé,2,Tourisme rural,0.0095,0.0128,0.7712,0.2066,1
55041,Behonne,Bourgs ruraux,2,Tourisme rural,0.0185,0.0076,0.8722,0.1017,1
55042,Belleray,Ceintures urbaines,2,Tourisme rural,0.0767,0.0307,0.7588,0.1338,1
55043,Belleville-sur-Meuse,Ceintures urbaines,2,Tourisme rural,0.2592,0.054,0.5156,0.1712,1
55044,Belrain,Rural à habitat très dispersé,2,Tourisme rural,0.0191,0.0105,0.6522,0.3182,1
55045,Belrupt-en-Verdunois,Rural à habitat dispersé,2,Tourisme rural,0.0157,0.0068,0.8627,0.1148,1
55046,Beney-en-Woëvre,Rural à habitat dispersé,2,Tourisme rural,0.0193,0.0131,0.6218,0.3458,1
55047,Béthelainville,Rural à habitat dispersé,2,Tourisme rural,0.0192,0.0088,0.6521,0.3198,1
55048,Béthincourt,Rural à habitat très dispersé,2,Tourisme rural,0.0225,0.013,0.662,0.3025,1
55049,Beurey-sur-Saulx,Bourgs ruraux,2,Tourisme rural,0.0151,0.0147,0.6646,0.3057,1
55050,Bezonvaux,Rural à habitat très dispersé,2,Tourisme rural,0.0199,0.0091,0.7052,0.2659,1
55051,Biencourt-sur-Orge,Rural à habitat dispersé,2,Tourisme rural,0.0197,0.01,0.7423,0.2279,1
55053,Billy-sous-Mangiennes,Rural à habitat dispersé,2,Tourisme rural,0.0182,0.0117,0.6077,0.3624,1
55054,Bislée,Rural à habitat très dispersé,2,Tourisme rural,0.0066,0.0107,0.8741,0.1086,1
55055,Blanzée,Rural à habitat très dispersé,2,Tourisme rural,0.0297,0.0169,0.5867,0.3668,1
55057,Boinville-en-Woëvre,Rural à habitat dispersé,2,Tourisme rural,0.0225,0.0145,0.569,0.3939,1
55058,Boncourt-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0083,0.0034,0.9007,0.0877,1
55059,Bonnet,Rural à habitat dispersé,2,Tourisme rural,0.0171,0.0071,0.758,0.2178,1
55060,Bonzée,Rural à habitat dispersé,2,Tourisme rural,0.0203,0.0093,0.6389,0.3315,1
55061,Le Bouchon-sur-Saulx,Rural à habitat dispersé,2,Tourisme rural,0.0187,0.015,0.6258,0.3405,1
55062,Bouconville-sur-Madt,Rural à habitat dispersé,2,Tourisme rural,0.0233,0.015,0.5991,0.3627,1
55063,Bouligny,Bourgs ruraux,2,Tourisme rural,0.1057,0.0298,0.5029,0.3615,1
55064,Bouquemont,Rural à habitat dispersé,2,Tourisme rural,0.0102,0.0038,0.8464,0.1396,1
55065,Boureuilles,Rural à habitat dispersé,2,Tourisme rural,0.0153,0.0087,0.6111,0.3648,1
55066,Bovée-sur-Barboure,Rural à habitat dispersé,2,Tourisme rural,0.0222,0.009,0.6606,0.3082,1
55067,Boviolles,Rural à habitat dispersé,2,Tourisme rural,0.0073,0.0035,0.8661,0.1231,1
55068,Brabant-en-Argonne,Rural à habitat dispersé,2,Tourisme rural,0.0185,0.0117,0.6085,0.3613,1
55069,Brabant-le-Roi,Rural à habitat dispersé,2,Tourisme rural,0.0131,0.0123,0.7595,0.215,1
55070,Brabant-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0067,0.0032,0.8873,0.1028,1
55071,Brandeville,Rural à habitat dispersé,2,Tourisme rural,0.019,0.0088,0.688,0.2842,1
55072,Braquis,Rural à habitat très dispersé,2,Tourisme rural,0.027,0.0177,0.5732,0.3821,1
55073,Bras-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0069,0.0061,0.9346,0.0525,1
55075,Brauvilliers,Rural à habitat dispersé,2,Tourisme rural,0.0194,0.0106,0.7468,0.2233,1
55076,Bréhéville,Rural à habitat dispersé,2,Tourisme rural,0.0176,0.0073,0.6849,0.2902,1
55077,Breux,Rural à habitat dispersé,2,Tourisme rural,0.0142,0.009,0.655,0.3218,1
55078,Brieulles-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0074,0.0123,0.8271,0.1532,1
55079,Brillon-en-Barrois,Rural à habitat dispersé,2,Tourisme rural,0.0105,0.0119,0.8431,0.1346,1
55080,Brixey-aux-Chanoines,Rural à habitat très dispersé,2,Tourisme rural,0.0227,0.0083,0.7269,0.2421,1
55081,Brizeaux,Rural à habitat très dispersé,2,Tourisme rural,0.0242,0.0139,0.5498,0.4121,1
55082,Brocourt-en-Argonne,Rural à habitat très dispersé,2,Tourisme rural,0.0213,0.0104,0.6137,0.3546,1
55083,Brouennes,Rural à habitat dispersé,2,Tourisme rural,0.0171,0.0065,0.6681,0.3083,1
55084,Broussey-en-Blois,Rural à habitat très dispersé,2,Tourisme rural,0.0227,0.0073,0.7947,0.1754,1
55085,Broussey-Raulecourt,Rural à habitat dispersé,2,Tourisme rural,0.0245,0.0147,0.5961,0.3647,1
55087,Bure,Rural à habitat très dispersé,2,Tourisme rural,0.0274,0.0122,0.6021,0.3583,1
55088,Burey-en-Vaux,Rural à habitat dispersé,2,Tourisme rural,0.0054,0.0032,0.9375,0.0539,1
55089,Burey-la-Côte,Rural à habitat dispersé,2,Tourisme rural,0.0109,0.0046,0.8244,0.1602,1
55093,Buxières-sous-les-Côtes,Rural à habitat dispersé,2,Tourisme rural,0.021,0.0097,0.6452,0.3241,1
55094,Buzy-Darmont,Bourgs ruraux,2,Tourisme rural,0.0275,0.0201,0.5227,0.4297,1
55095,Cesse,Rural à habitat dispersé,2,Tourisme rural,0.0164,0.0118,0.7045,0.2674,1
55096,Chaillon,Rural à habitat dispersé,2,Tourisme rural,0.0207,0.01,0.6249,0.3444,1
55097,Chalaines,Rural à habitat dispersé,2,Tourisme rural,0.0069,0.0071,0.9132,0.0727,1
55099,Champneuville,Rural à habitat dispersé,2,Tourisme rural,0.0062,0.0099,0.8548,0.1291,1
55100,Champougny,Rural à habitat dispersé,2,Tourisme rural,0.0094,0.011,0.8793,0.1004,1
55101,Chardogne,Rural à habitat dispersé,2,Tourisme rural,0.0111,0.0065,0.8609,0.1214,1
55102,Charny-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0069,0.0065,0.8828,0.1039,1
55103,Charpentry,Rural à habitat très dispersé,2,Tourisme rural,0.0181,0.0123,0.5717,0.3979,1
55104,Chassey-Beaupré,Rural à habitat dispersé,2,Tourisme rural,0.0229,0.0107,0.6045,0.3618,1
55105,Châtillon-sous-les-Côtes,Rural à habitat dispersé,2,Tourisme rural,0.0191,0.0088,0.6935,0.2787,1
55106,Chattancourt,Rural à habitat dispersé,2,Tourisme rural,0.0085,0.0048,0.8241,0.1626,1
55107,Chaumont-devant-Damvillers,Rural à habitat très dispersé,2,Tourisme rural,0.0245,0.0127,0.6151,0.3477,1
55108,Chaumont-sur-Aire,Rural à habitat dispersé,2,Tourisme rural,0.017,0.0112,0.6131,0.3587,1
55109,Chauvency-le-Château,Rural à habitat dispersé,2,Tourisme rural,0.02,0.0101,0.6279,0.342,1
55110,Chauvency-Saint-Hubert,Rural à habitat dispersé,2,Tourisme rural,0.0182,0.0065,0.6309,0.3444,1
55111,Chauvoncourt,Bourgs ruraux,2,Tourisme rural,0.0149,0.0053,0.927,0.0528,1
55113,Cheppy,Rural à habitat dispersé,2,Tourisme rural,0.015,0.0104,0.5889,0.3857,1
55114,Chonville-Malaumont,Rural à habitat dispersé,2,Tourisme rural,0.0207,0.0084,0.7402,0.2307,1
55115,Cierges-sous-Montfaucon,Rural à habitat très dispersé,2,Tourisme rural,0.0216,0.0129,0.6104,0.3551,1
55116,Le Claon,Rural à habitat dispersé,2,Tourisme rural,0.0174,0.0101,0.6163,0.3562,1
55117,Clermont-en-Argonne,Rural à habitat dispersé,2,Tourisme rural,0.0189,0.0104,0.6327,0.338,1
55118,Cléry-le-Grand,Rural à habitat dispersé,2,Tourisme rural,0.0124,0.0085,0.7888,0.1903,1
55119,Cléry-le-Petit,Rural à habitat dispersé,2,Tourisme rural,0.0086,0.0153,0.8185,0.1576,1
55120,Combles-en-Barrois,Bourgs ruraux,2,Tourisme rural,0.0256,0.0219,0.7493,0.2032,1
55121,Combres-sous-les-Côtes,Rural à habitat dispersé,2,Tourisme rural,0.017,0.008,0.6901,0.2848,1
55122,Commercy,Petites villes,2,Tourisme rural,0.0837,0.0199,0.7045,0.1918,1
55123,Les Hauts-de-Chée,Rural à habitat dispersé,2,Tourisme rural,0.0163,0.0126,0.608,0.3631,1
55124,Consenvoye,Rural à habitat dispersé,2,Tourisme rural,0.0097,0.0033,0.8827,0.1043,1
55125,Contrisson,Bourgs ruraux,2,Tourisme rural,0.0263,0.0301,0.7104,0.2332,1
55127,Courcelles-en-Barrois,Rural à habitat très dispersé,2,Tourisme rural,0.0233,0.0116,0.668,0.2971,1
55128,Courcelles-sur-Aire,Rural à habitat très dispersé,2,Tourisme rural,0.0198,0.0127,0.6636,0.3039,1
55129,Courouvre,Rural à habitat très dispersé,2,Tourisme rural,0.022,0.0127,0.6209,0.3445,1
55132,Cousances-les-Forges,Bourgs ruraux,2,Tourisme rural,0.0318,0.0177,0.7367,0.2139,1
55133,Couvertpuis,Rural à habitat dispersé,2,Tourisme rural,0.0135,0.0098,0.7013,0.2754,1
55134,Couvonges,Rural à habitat dispersé,2,Tourisme rural,0.0121,0.0099,0.7951,0.1829,1
55137,Cuisy,Rural à habitat très dispersé,2,Tourisme rural,0.0218,0.012,0.6692,0.2969,1
55138,Culey,Rural à habitat dispersé,2,Tourisme rural,0.0126,0.0063,0.7972,0.1839,1
55139,Cumières-le-Mort-Homme,Rural à habitat très dispersé,2,Tourisme rural,0.0118,0.0037,0.8445,0.14,1
55140,Cunel,Rural à habitat très dispersé,2,Tourisme rural,0.0169,0.0109,0.7621,0.2102,1
55141,Dagonville,Rural à habitat dispersé,2,Tourisme rural,0.0216,0.0106,0.6228,0.3451,1
55142,Dainville-Bertheléville,Rural à habitat dispersé,2,Tourisme rural,0.0221,0.0081,0.6209,0.3489,1
55143,Damloup,Rural à habitat dispersé,2,Tourisme rural,0.0218,0.0098,0.651,0.3173,1
55144,Dammarie-sur-Saulx,Rural à habitat dispersé,2,Tourisme rural,0.0186,0.015,0.6287,0.3377,1
55145,Damvillers,Rural à habitat dispersé,2,Tourisme rural,0.0204,0.0134,0.6247,0.3415,1
55146,Dannevoux,Rural à habitat dispersé,2,Tourisme rural,0.0087,0.0041,0.8086,0.1786,1
55148,Delouze-Rosières,Rural à habitat dispersé,2,Tourisme rural,0.0113,0.0047,0.834,0.1501,1
55149,Delut,Rural à habitat dispersé,2,Tourisme rural,0.0162,0.0102,0.6016,0.3721,1
55150,Demange-Baudignécourt,Rural à habitat dispersé,2,Tourisme rural,0.0055,0.0116,0.9019,0.081,1
55153,Dieppe-sous-Douaumont,Rural à habitat dispersé,2,Tourisme rural,0.019,0.0121,0.6103,0.3586,1
55154,Dieue-sur-Meuse,Bourgs ruraux,2,Tourisme rural,0.0178,0.0159,0.8861,0.0802,1
55155,Dombasle-en-Argonne,Rural à habitat dispersé,2,Tourisme rural,0.0169,0.0088,0.6516,0.3227,1
55156,Dombras,Rural à habitat dispersé,2,Tourisme rural,0.0186,0.0132,0.5612,0.407,1
55157,Dommartin-la-Montagne,Rural à habitat très dispersé,2,Tourisme rural,0.0216,0.0091,0.6175,0.3517,1
55158,Dommary-Baroncourt,Bourgs ruraux,2,Tourisme rural,0.027,0.0194,0.5891,0.3645,1
55159,Dompcevrin,Rural à habitat dispersé,2,Tourisme rural,0.0115,0.0038,0.8863,0.0984,1
55160,Dompierre-aux-Bois,Rural à habitat très dispersé,2,Tourisme rural,0.0239,0.0087,0.6905,0.2769,1
55162,Domremy-la-Canne,Rural à habitat très dispersé,2,Tourisme rural,0.029,0.018,0.5604,0.3926,1
55163,Doncourt-aux-Templiers,Rural à habitat très dispersé,2,Tourisme rural,0.0264,0.0179,0.5611,0.3946,1
55165,Doulcon,Bourgs ruraux,2,Tourisme rural,0.0147,0.0073,0.8574,0.1207,0
55166,Dugny-sur-Meuse,Bourgs ruraux,2,Tourisme rural,0.0155,0.0056,0.8896,0.0894,1
55167,Dun-sur-Meuse,Bourgs ruraux,2,Tourisme rural,0.0187,0.0132,0.8777,0.0903,1
55168,Duzey,Rural à habitat très dispersé,2,Tourisme rural,0.0208,0.0112,0.6134,0.3545,1
55169,Écouviez,Rural à habitat dispersé,2,Tourisme rural,0.0319,0.0148,0.6304,0.3229,1
55170,Écurey-en-Verdunois,Rural à habitat dispersé,2,Tourisme rural,0.0223,0.008,0.674,0.2957,1
55171,Eix,Rural à habitat dispersé,2,Tourisme rural,0.0205,0.0088,0.7005,0.2702,1
55172,Les Éparges,Rural à habitat dispersé,2,Tourisme rural,0.019,0.0076,0.6418,0.3316,1
55173,Épiez-sur-Meuse,Rural à habitat très dispersé,2,Tourisme rural,0.021,0.0055,0.8144,0.1591,1
55174,Épinonville,Rural à habitat très dispersé,2,Tourisme rural,0.0216,0.0123,0.6222,0.3439,1
55175,Érize-la-Brûlée,Rural à habitat dispersé,2,Tourisme rural,0.0182,0.0109,0.6061,0.3648,1
55177,Érize-la-Petite,Rural à habitat très dispersé,2,Tourisme rural,0.022,0.013,0.607,0.358,1
55178,Érize-Saint-Dizier,Rural à habitat dispersé,2,Tourisme rural,0.0195,0.0105,0.6211,0.3489,1
55179,Erneville-aux-Bois,Rural à habitat très dispersé,2,Tourisme rural,0.0297,0.0137,0.6137,0.3429,1
55180,Esnes-en-Argonne,Rural à habitat dispersé,2,Tourisme rural,0.0192,0.0097,0.6791,0.292,1
55181,Étain,Bourgs ruraux,3,Tourisme litoral,0.0719,0.0297,0.4218,0.4766,1
55182,Éton,Rural à habitat dispersé,2,Tourisme rural,0.0222,0.0144,0.6212,0.3422,1
55183,Étraye,Rural à habitat très dispersé,2,Tourisme rural,0.027,0.0109,0.6712,0.2909,1
55184,Euville,Bourgs ruraux,2,Tourisme rural,0.019,0.0083,0.916,0.0567,1
55185,Èvres,Rural à habitat dispersé,2,Tourisme rural,0.013,0.012,0.7457,0.2294,1
55186,Fains-Véel,Ceintures urbaines,2,Tourisme rural,0.1206,0.0289,0.7177,0.1328,1
55188,Flassigny,Rural à habitat très dispersé,2,Tourisme rural,0.0223,0.0095,0.6335,0.3348,1
55189,Fleury-devant-Douaumont,Rural à habitat très dispersé,2,Tourisme rural,0.0185,0.009,0.7703,0.2022,1
55191,Foameix-Ornel,Rural à habitat dispersé,2,Tourisme rural,0.023,0.0162,0.5693,0.3916,1
55192,Fontaines-Saint-Clair,Rural à habitat très dispersé,2,Tourisme rural,0.0137,0.0072,0.8142,0.1649,1
55193,Forges-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0064,0.0031,0.8432,0.1473,1
55194,Foucaucourt-sur-Thabas,Rural à habitat très dispersé,2,Tourisme rural,0.0209,0.0149,0.6404,0.3239,1
55195,Fouchères-aux-Bois,Rural à habitat dispersé,2,Tourisme rural,0.0134,0.0097,0.7329,0.244,1
55196,Frémeréville-sous-les-Côtes,Rural à habitat dispersé,2,Tourisme rural,0.0218,0.0085,0.6967,0.2731,1
55197,Fresnes-au-Mont,Rural à habitat dispersé,2,Tourisme rural,0.0217,0.0086,0.6848,0.2849,1
55198,Fresnes-en-Woëvre,Rural à habitat dispersé,2,Tourisme rural,0.0241,0.0189,0.6069,0.3501,1
55199,Froidos,Rural à habitat dispersé,2,Tourisme rural,0.0169,0.0112,0.603,0.3688,1
55200,Fromeréville-les-Vallons,Rural à habitat dispersé,2,Tourisme rural,0.0135,0.0082,0.771,0.2073,1
55201,Fromezey,Rural à habitat dispersé,2,Tourisme rural,0.0219,0.0149,0.5826,0.3806,1
55202,Futeau,Rural à habitat dispersé,2,Tourisme rural,0.0238,0.019,0.6203,0.337,1
55204,Génicourt-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0064,0.0033,0.948,0.0423,1
55206,Gercourt-et-Drillancourt,Rural à habitat dispersé,2,Tourisme rural,0.0123,0.0067,0.7794,0.2016,1
55207,Géry,Rural à habitat très dispersé,2,Tourisme rural,0.0255,0.012,0.6177,0.3448,1
55208,Gesnes-en-Argonne,Rural à habitat très dispersé,2,Tourisme rural,0.0205,0.0137,0.586,0.3798,1
55210,Gimécourt,Rural à habitat très dispersé,2,Tourisme rural,0.0204,0.011,0.6124,0.3563,1
55211,Gincrey,Rural à habitat très dispersé,2,Tourisme rural,0.0273,0.0164,0.5423,0.414,1
55212,Girauvoisin,Rural à habitat très dispersé,2,Tourisme rural,0.0234,0.009,0.7751,0.1925,1
55214,Givrauval,Rural à habitat dispersé,2,Tourisme rural,0.0049,0.004,0.9585,0.0326,1
55215,Gondrecourt-le-Château,Bourgs ruraux,2,Tourisme rural,0.0285,0.0123,0.6774,0.2818,1
55216,Gouraincourt,Rural à habitat dispersé,2,Tourisme rural,0.0225,0.014,0.5867,0.3769,1
55217,Goussaincourt,Rural à habitat dispersé,2,Tourisme rural,0.0177,0.0052,0.7016,0.2755,1
55218,Gremilly,Rural à habitat très dispersé,2,Tourisme rural,0.0178,0.0116,0.6279,0.3426,1
55219,Grimaucourt-en-Woëvre,Rural à habitat dispersé,2,Tourisme rural,0.0232,0.0155,0.5801,0.3813,1
55220,Grimaucourt-près-Sampigny,Rural à habitat dispersé,2,Tourisme rural,0.0199,0.0085,0.7559,0.2157,1
55221,Guerpont,Rural à habitat dispersé,2,Tourisme rural,0.0067,0.0141,0.9204,0.0588,1
55222,Gussainville,Rural à habitat très dispersé,2,Tourisme rural,0.0261,0.0168,0.5375,0.4196,1
55224,Haironville,Rural à habitat dispersé,2,Tourisme rural,0.0096,0.0173,0.7665,0.2066,1
55225,Halles-sous-les-Côtes,Rural à habitat dispersé,2,Tourisme rural,0.0149,0.007,0.707,0.2711,1
55226,Han-lès-Juvigny,Rural à habitat dispersé,2,Tourisme rural,0.0205,0.0109,0.6273,0.3413,1
55228,Hannonville-sous-les-Côtes,Rural à habitat dispersé,2,Tourisme rural,0.0186,0.009,0.7088,0.2636,1
55229,Han-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0051,0.0155,0.8852,0.0943,1
55232,Harville,Rural à habitat dispersé,2,Tourisme rural,0.0236,0.0166,0.5638,0.3959,1
55236,Haudainville,Rural à habitat dispersé,2,Tourisme rural,0.01,0.0105,0.928,0.0515,1
55237,Haudiomont,Rural à habitat dispersé,2,Tourisme rural,0.0219,0.009,0.6575,0.3117,1
55239,Haumont-près-Samogneux,Rural à habitat très dispersé,2,Tourisme rural,0.0168,0.0067,0.8164,0.1601,1
55241,Heippes,Rural à habitat dispersé,2,Tourisme rural,0.0189,0.0104,0.6661,0.3045,1
55242,Hennemont,Rural à habitat dispersé,2,Tourisme rural,0.0194,0.0138,0.5896,0.3772,1
55243,Herbeuville,Rural à habitat dispersé,2,Tourisme rural,0.0176,0.0077,0.7015,0.2732,1
55244,Herméville-en-Woëvre,Rural à habitat dispersé,2,Tourisme rural,0.0224,0.0158,0.5843,0.3776,1
55245,Heudicourt-sous-les-Côtes,Rural à habitat dispersé,2,Tourisme rural,0.0188,0.008,0.6571,0.3161,1
55246,Hévilliers,Rural à habitat dispersé,2,Tourisme rural,0.0189,0.0135,0.7538,0.2139,1
55247,Horville-en-Ornois,Rural à habitat très dispersé,2,Tourisme rural,0.0165,0.0096,0.6848,0.2892,1
55248,Houdelaincourt,Rural à habitat dispersé,2,Tourisme rural,0.0053,0.0037,0.9121,0.0789,1
55250,Inor,Rural à habitat dispersé,2,Tourisme rural,0.0122,0.0049,0.9046,0.0783,1
55251,Ippécourt,Rural à habitat dispersé,2,Tourisme rural,0.0134,0.0115,0.7482,0.227,1
55252,Iré-le-Sec,Rural à habitat dispersé,2,Tourisme rural,0.0152,0.0088,0.6537,0.3223,1
55253,Les Islettes,Rural à habitat dispersé,2,Tourisme rural,0.0335,0.0281,0.478,0.4604,1
55254,Les Trois-Domaines,Rural à habitat très dispersé,2,Tourisme rural,0.0229,0.0109,0.6298,0.3364,1
55255,Jametz,Rural à habitat dispersé,2,Tourisme rural,0.015,0.0096,0.5987,0.3766,1
55256,Jonville-en-Woëvre,Rural à habitat dispersé,2,Tourisme rural,0.0232,0.015,0.591,0.3708,1
55257,Jouy-en-Argonne,Rural à habitat très dispersé,2,Tourisme rural,0.0222,0.0098,0.6298,0.3382,1
55258,Geville,Rural à habitat dispersé,2,Tourisme rural,0.0224,0.0089,0.6973,0.2714,1
55260,Julvécourt,Rural à habitat très dispersé,2,Tourisme rural,0.0201,0.0152,0.6494,0.3153,1
55261,Juvigny-en-Perthois,Rural à habitat dispersé,2,Tourisme rural,0.0175,0.0125,0.6863,0.2837,1
55262,Juvigny-sur-Loison,Rural à habitat dispersé,2,Tourisme rural,0.0183,0.008,0.6287,0.345,1
55263,Kœur-la-Grande,Rural à habitat dispersé,2,Tourisme rural,0.0053,0.0033,0.876,0.1154,1
55264,Kœur-la-Petite,Rural à habitat dispersé,2,Tourisme rural,0.0127,0.0045,0.8343,0.1485,1
55265,Labeuville,Rural à habitat dispersé,2,Tourisme rural,0.0233,0.0148,0.5788,0.3832,1
55266,Lachalade,Rural à habitat dispersé,2,Tourisme rural,0.0151,0.0089,0.6428,0.3331,1
55267,Lachaussée,Rural à habitat dispersé,2,Tourisme rural,0.0251,0.0163,0.5943,0.3643,1
55268,Lacroix-sur-Meuse,Bourgs ruraux,2,Tourisme rural,0.0187,0.0051,0.8993,0.0769,1
55269,Lahaymeix,Rural à habitat très dispersé,2,Tourisme rural,0.0239,0.0115,0.6683,0.2964,1
55270,Lahayville,Rural à habitat très dispersé,2,Tourisme rural,0.0275,0.0172,0.5606,0.3947,1
55271,Laheycourt,Rural à habitat dispersé,2,Tourisme rural,0.015,0.0111,0.6016,0.3723,1
55272,Laimont,Rural à habitat dispersé,2,Tourisme rural,0.0139,0.0147,0.6912,0.2803,1
55274,Lamorville,Rural à habitat dispersé,2,Tourisme rural,0.016,0.0056,0.7516,0.2268,1
55275,Lamouilly,Rural à habitat dispersé,2,Tourisme rural,0.0158,0.0067,0.6652,0.3123,1
55276,Landrecourt-Lempire,Rural à habitat dispersé,2,Tourisme rural,0.01,0.0064,0.8593,0.1242,1
55278,Laneuville-au-Rupt,Rural à habitat dispersé,2,Tourisme rural,0.011,0.006,0.8342,0.1487,1
55279,Laneuville-sur-Meuse,Rural à habitat dispersé,2,Tourisme rural,0.0086,0.0089,0.7906,0.1919,1
55280,Lanhères,Rural à habitat dispersé,2,Tourisme rural,0.0202,0.0135,0.5922,0.3741,1
